Meta,ID,Owner,Deck,Elo,Match,Place,PlayerOrder
BMT,045020b2567d2df5a6b554036c172e6e52c756668025f1c911339347547a3b3e,Wedgetable,Alela Force One,1024.71847270202,67,2,
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",1022.96974191841,67,1,
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,840.945085124556,67,2,
BMT,588bdc15c71967d2a534165737c532ef2e86c859653af76315db3fcfde7d688a,Deniedpluto,Epic Marwyning,1046.23199875392,68,1,
BMT,436fe606ce20089eff1b812f0d3f7cfcd5048947b37eb36ecf188e182fcdf421,Ghstflame,Garthifacts,949.730702936083,68,2,
BMT,114da0b1f4a69c6f77da524fa7756d8f741287c578afc8188ec80748273c2a70,Tank,Toots with the Pir,894.184569572242,68,2,
BMT,1fcc29521c0b80f986131385b956a9a03471a34e37bb0392135f47918bfa0a57,Deniedpluto,+1 For Counters,1032.00076547574,69,1,
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",1003.1034848828,69,2,
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,812.438256851608,69,2,
BMT,1e90ee947f85239ffc97b73ef0d6018408ce3348b9443fcbf60844e1797ab847,Deniedpluto,The Queen's Gambit,1030.3212170918,70,1,
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",984.250366662233,70,2,
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,800.970157980376,70,2,
BMT,917a9280f12d03f0cd217187b8463f88d40694e488f7b5e53a3efd046479c6c9,Deniedpluto,Pumped Up Kicks,1078.65848020656,71,2,
BMT,436fe606ce20089eff1b812f0d3f7cfcd5048947b37eb36ecf188e182fcdf421,Ghstflame,Garthifacts,1024.48545040892,71,1,
BMT,045020b2567d2df5a6b554036c172e6e52c756668025f1c911339347547a3b3e,Wedgetable,Alela Force One,1000.68953082439,71,2,
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",962.75005101566,71,2,
BMT,82b0388fe8f6194cb6cce20349bfdfc51856ac90ba3163bc5c0a1d0c21d8d1d1,Wedgetable,Chiss-of-Death,1058.8692445987,72,1,
BMT,753ba8e01aafcc6abe11b8f0daa7929eaa217b9a128ca603c55c3cf2913ca966,Deniedpluto,The Blade Wyll's It,1040.81570404709,72,2,
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",945.099103668585,72,2,
BMT,3368c3599938a477d56c8ec778ec4bf5c9532c3773188239eac8de9287fb0155,Deniedpluto,Ratdos AristoRats,1000.87650627796,73,2,
BMT,045020b2567d2df5a6b554036c172e6e52c756668025f1c911339347547a3b3e,Wedgetable,Alela Force One,972.142562424519,73,2,
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,899.504081800106,73,1,
BMT,e3575e86ad82419d0dcc62905eced191d944977e4348686fb82e2d9ff189cc59,Deniedpluto,The Dark Side of the Moon,1061.37349417522,74,1,
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,887.606957862611,74,2,
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,792.567124668725,74,2,
BMT,92732af0b74dba9e9f09063b0301986ff9c2985db128c0ae3276ce6d054fd250,Deniedpluto,I'd Tap That,1013.51306065444,75,1,
BMT,436fe606ce20089eff1b812f0d3f7cfcd5048947b37eb36ecf188e182fcdf421,Ghstflame,Garthifacts,1003.55007167335,75,2,
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,780.898509552007,75,2,
BMT,0d167ce04e379789278028a307408c520cff2542b0b4c1c910c7a116d3fdd2d3,Deniedpluto,Galazeth the Burninator,1096.51162419976,76,1,
BMT,d8c40f2ec113fc523df0a8ba4d9fe94f916bfadc53bf25fda64dc81edfadde57,Wedgetable,Long Live Prosper,1011.69947582424,76,2,
BMT,ea89e6e14852e92a4d00ce2c525843b717a56ebb5fd389ccc4588c87e2427953,Ghstflame,Krenko Mob Boss,1001.41368208793,76,2,
BMT,114da0b1f4a69c6f77da524fa7756d8f741287c578afc8188ec80748273c2a70,Tank,Toots with the Pir,882.811322984871,76,2,
BMT,93b5bc534e7b7f5844235038f95d82203cb97958accdbff895893934556581b5,Tank,Aminatou Blink,998.187847912792,77,1,
BMT,01a8d04d84bd301caebd0fef082c8f85bff44eaab622a05cd12ea6a36c9e80ab,Deniedpluto,Don't Blink (or do),979.4571901915,77,2,
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,769.238689799499,77,2,
BMT,c71a407a4dedb5b2c514fc333c36aa7a70fe2bf69cea00c86e1447f179997fa7,Tank,Rith's Dragons,1114.93473318527,78,1,
BMT,436fe606ce20089eff1b812f0d3f7cfcd5048947b37eb36ecf188e182fcdf421,Ghstflame,Garthifacts,988.842165000524,78,2,
BMT,7d76a26578e5bd0e71e7e4e973a8baae150530ee9b49b37ef953e9b1c2a5a56f,Deniedpluto,It's Toolbox Time,927.253255700161,78,2,
BMT,0d167ce04e379789278028a307408c520cff2542b0b4c1c910c7a116d3fdd2d3,Deniedpluto,Galazeth the Burninator,1071.83704626526,79,2,
BMT,b305b20dc4493fde9168a542a771a468c5da448307f1e73e4b2d45c24a78b453,Wedgetable,Gates over Fingers,1045.41703514931,79,1,
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,979.257542785188,79,2,
BMT,b305b20dc4493fde9168a542a771a468c5da448307f1e73e4b2d45c24a78b453,Wedgetable,Gates over Fingers,1083.10668850648,80,1,
BMT,e3575e86ad82419d0dcc62905eced191d944977e4348686fb82e2d9ff189cc59,Deniedpluto,The Dark Side of the Moon,1041.15443796232,80,2,
BMT,436fe606ce20089eff1b812f0d3f7cfcd5048947b37eb36ecf188e182fcdf421,Ghstflame,Garthifacts,971.371567856259,80,2,
BMT,045020b2567d2df5a6b554036c172e6e52c756668025f1c911339347547a3b3e,Wedgetable,Alela Force One,1028.20062614749,81,1,
BMT,01a8d04d84bd301caebd0fef082c8f85bff44eaab622a05cd12ea6a36c9e80ab,Deniedpluto,Don't Blink (or do),958.873266399733,81,2,
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,958.68596810206,81,2,
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,872.70439261453,81,2,
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,1004.16148562862,82,1,
BMT,d8c40f2ec113fc523df0a8ba4d9fe94f916bfadc53bf25fda64dc81edfadde57,Wedgetable,Long Live Prosper,988.743352897141,82,2,
BMT,ea89e6e14852e92a4d00ce2c525843b717a56ebb5fd389ccc4588c87e2427953,Ghstflame,Krenko Mob Boss,978.894287488467,82,2,
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,978.047416516444,83,2,
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,914.144180361465,83,1,
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,753.912971164743,83,2,
BMT,e08278e63ec93e33337f34b1f15526d139ab046dbec9d093fe05826a5ba1ee28,Ghstflame,Firesong & Sunspeaker,1055.90878716526,84,2,
BMT,cecc3924a43b6bd4ebe66096a9250b4247eec0ea5dd893081a2dac7634d88808,Wedgetable,Sidar & Tana Can't Be Blocked,1065.62057162517,84,1,
BMT,6f010dc6bdd0c87464cd23f7edbaf9b5f0afb799662d0a0228076e5630aa2bf7,Deniedpluto,Life Shrine's a Way,1018.21135875135,84,2,
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,959.469354260492,84,2,
BMT,c71a407a4dedb5b2c514fc333c36aa7a70fe2bf69cea00c86e1447f179997fa7,Tank,Rith's Dragons,1076.11042657931,85,2,
BMT,6f010dc6bdd0c87464cd23f7edbaf9b5f0afb799662d0a0228076e5630aa2bf7,Deniedpluto,Life Shrine's a Way,986.225257733048,85,2,
BMT,436fe606ce20089eff1b812f0d3f7cfcd5048947b37eb36ecf188e182fcdf421,Ghstflame,Garthifacts,942.696973717221,85,2,
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,853.397972928044,85,1,
BMT,6f010dc6bdd0c87464cd23f7edbaf9b5f0afb799662d0a0228076e5630aa2bf7,Deniedpluto,Life Shrine's a Way,1042.56866826536,86,1,
BMT,5649276e637f4a8956efc8e5a65005329f96d2318f473a47e0a7664e5ef48617,Wedgetable,Sappy Fun Guys,979.068892376231,86,2,
BMT,c363ddf71e9901b84df7bc5dcda39ec6d60dd4aa9593d536c3039b0fd3a40349,Tank,Shadowborns Apostle,960.287514528706,86,2,
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,898.444362924218,86,2,
BMT,588bdc15c71967d2a534165737c532ef2e86c859653af76315db3fcfde7d688a,Deniedpluto,Epic Marwyning,1083.46054670258,87,1,
BMT,cecc3924a43b6bd4ebe66096a9250b4247eec0ea5dd893081a2dac7634d88808,Wedgetable,Sidar & Tana Can't Be Blocked,1045.34772685063,87,2,
BMT,d9a188f8dbeb184b4c5cfa2bc7f0089e981cf60475c5e965c2aea8df24debe56,Ghstflame,Juri Duty,960.893211192031,87,2,
BMT,a31c51ad4afc7d15b9b32af61f011e11caba3ee98781749f238d1a9c12a20f43,Deniedpluto,Baba Lysaga and the Sac Attack,1137.42553522649,88,2,
BMT,cecc3924a43b6bd4ebe66096a9250b4247eec0ea5dd893081a2dac7634d88808,Wedgetable,Sidar & Tana Can't Be Blocked,1087.06128694214,88,1,
BMT,d9a188f8dbeb184b4c5cfa2bc7f0089e981cf60475c5e965c2aea8df24debe56,Ghstflame,Juri Duty,943.909601119395,88,2,
BMT,0ab149c93cc2d00af09331fa2fdff77d491e2db61fc589ecb8101a96c624511c,Deniedpluto,"Bears, Beasts, Battle-Scarred Ayula Cubs",1000.9704322352,89,1,
BMT,c363ddf71e9901b84df7bc5dcda39ec6d60dd4aa9593d536c3039b0fd3a40349,Tank,Shadowborns Apostle,940.525046415281,89,2,
BMT,d9a188f8dbeb184b4c5cfa2bc7f0089e981cf60475c5e965c2aea8df24debe56,Ghstflame,Juri Duty,924.825290588828,89,2,
BMT,1cef34b80ae0dd0484474737612e89078cd037ba0f2fbf985e4ff42bb82ed63f,Wedgetable,Dying is Fun,1010.13399509758,90,2,
BMT,114da0b1f4a69c6f77da524fa7756d8f741287c578afc8188ec80748273c2a70,Tank,Toots with the Pir,956.224861436272,90,1,
BMT,d9a188f8dbeb184b4c5cfa2bc7f0089e981cf60475c5e965c2aea8df24debe56,Ghstflame,Juri Duty,902.968734386934,90,2,
BMT,7d76a26578e5bd0e71e7e4e973a8baae150530ee9b49b37ef953e9b1c2a5a56f,Deniedpluto,It's Toolbox Time,905.234306058236,90,2,
BMT,82b0388fe8f6194cb6cce20349bfdfc51856ac90ba3163bc5c0a1d0c21d8d1d1,Wedgetable,Chiss-of-Death,1029.98233953319,91,2,
BMT,cb51810805714dfa90895db45208b8af601821911fafbce575c76ef4e27b4c28,Deniedpluto,Now That's a Paladin,1022.5948200906,91,2,
BMT,d9a188f8dbeb184b4c5cfa2bc7f0089e981cf60475c5e965c2aea8df24debe56,Ghstflame,Juri Duty,982.648733395109,91,1,
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,937.04911242482,91,2,
BMT,ebbee1391659dbf963467f7c383fcbfdf031012b5ddaab2a17551043bb8f8a88,Ghstflame,The Flavor Green,1060.5138330389,92,1,
BMT,82b0388fe8f6194cb6cce20349bfdfc51856ac90ba3163bc5c0a1d0c21d8d1d1,Wedgetable,Chiss-of-Death,1008.18829035012,92,2,
BMT,cb51810805714dfa90895db45208b8af601821911fafbce575c76ef4e27b4c28,Deniedpluto,Now That's a Paladin,1001.24398699217,92,2,
BMT,114da0b1f4a69c6f77da524fa7756d8f741287c578afc8188ec80748273c2a70,Tank,Toots with the Pir,938.855910678875,92,2,
BMT,6ccea629486adc4caf47cc45a0960c4e2b40bb44cd59e406f4ce4960c984d3cd,Wedgetable,Sauron the Real One,1049.9790870908,93,1,
BMT,9cdb4881e87de26ed6ee17e7c769764211c609a4b4f5ceb158f77ca44399dd8a,Ghstflame,Reanimation Nation,961.604752791602,93,2,
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,920.626045396536,93,2,
BMT,7d76a26578e5bd0e71e7e4e973a8baae150530ee9b49b37ef953e9b1c2a5a56f,Deniedpluto,It's Toolbox Time,890.726921920328,93,2,
BMT,43da563125bc79b4da61c64ebe37d2ccd667a34db8f04b0be06c00f72e3e2ae5,Wedgetable,Ruxa's Stompy Students,1038.39231556029,94,1,
BMT,0d167ce04e379789278028a307408c520cff2542b0b4c1c910c7a116d3fdd2d3,Deniedpluto,Galazeth the Burninator,1049.19146905575,94,2,
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,882.697624573427,94,2,
BMT,0d167ce04e379789278028a307408c520cff2542b0b4c1c910c7a116d3fdd2d3,Deniedpluto,Galazeth the Burninator,1079.6578410508,95,1,
BMT,43da563125bc79b4da61c64ebe37d2ccd667a34db8f04b0be06c00f72e3e2ae5,Wedgetable,Ruxa's Stompy Students,1020.30365679611,95,2,
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,870.31991134257,95,2,
BMT,c71a407a4dedb5b2c514fc333c36aa7a70fe2bf69cea00c86e1447f179997fa7,Tank,Rith's Dragons,1045.56637357666,96,2,
BMT,43da563125bc79b4da61c64ebe37d2ccd667a34db8f04b0be06c00f72e3e2ae5,Wedgetable,Ruxa's Stompy Students,993.417997605337,96,2,
BMT,42158280eb0f2a1da9b11ae47f216b84ff5861d926221abe2424f2f87997842c,Ghstflame,BITE!,974.445340124724,96,2,
BMT,7d76a26578e5bd0e71e7e4e973a8baae150530ee9b49b37ef953e9b1c2a5a56f,Deniedpluto,It's Toolbox Time,973.711293989019,96,1,
BMT,c71a407a4dedb5b2c514fc333c36aa7a70fe2bf69cea00c86e1447f179997fa7,Tank,Rith's Dragons,1022.17063044718,97,2,
BMT,ea89e6e14852e92a4d00ce2c525843b717a56ebb5fd389ccc4588c87e2427953,Ghstflame,Krenko Mob Boss,1023.52137980223,97,1,
BMT,43da563125bc79b4da61c64ebe37d2ccd667a34db8f04b0be06c00f72e3e2ae5,Wedgetable,Ruxa's Stompy Students,972.186648421054,97,2,
BMT,41029ca8665a96e258854534b9343a09886eaba8ae1fe31fd05f769aef74e78f,Ghstflame,Hitchhikers Guide to the Multiverse,1019.62793919463,98,1,
BMT,d8c40f2ec113fc523df0a8ba4d9fe94f916bfadc53bf25fda64dc81edfadde57,Wedgetable,Long Live Prosper,968.681597387485,98,2,
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",926.805719331159,98,2,
BMT,c71a407a4dedb5b2c514fc333c36aa7a70fe2bf69cea00c86e1447f179997fa7,Tank,Rith's Dragons,1059.21272223095,99,1,
BMT,1cef34b80ae0dd0484474737612e89078cd037ba0f2fbf985e4ff42bb82ed63f,Wedgetable,Dying is Fun,991.08165143186,99,2,
BMT,d9a188f8dbeb184b4c5cfa2bc7f0089e981cf60475c5e965c2aea8df24debe56,Ghstflame,Juri Duty,964.658985277064,99,2,
BMT,ea89e6e14852e92a4d00ce2c525843b717a56ebb5fd389ccc4588c87e2427953,Ghstflame,Krenko Mob Boss,993.772945585961,100,2,
BMT,3fe1000e644cfb25426efce2bec80543643a73946d4efdfc59fcb2bc19fc5dd2,Deniedpluto,Draw Go Drakes,971.854443304599,100,2,
BMT,114da0b1f4a69c6f77da524fa7756d8f741287c578afc8188ec80748273c2a70,Tank,Toots with the Pir,914.877051988895,100,2,
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,935.270822529692,100,1,
BMT,b305b20dc4493fde9168a542a771a468c5da448307f1e73e4b2d45c24a78b453,Wedgetable,Gates over Fingers,1058.15670852421,101,2,
BMT,7d76a26578e5bd0e71e7e4e973a8baae150530ee9b49b37ef953e9b1c2a5a56f,Deniedpluto,It's Toolbox Time,1017.1246118617,101,1,
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",908.34238144075,101,2,
BMT,3fe1000e644cfb25426efce2bec80543643a73946d4efdfc59fcb2bc19fc5dd2,Deniedpluto,Draw Go Drakes,1005.0624542423,102,1,
BMT,c363ddf71e9901b84df7bc5dcda39ec6d60dd4aa9593d536c3039b0fd3a40349,Tank,Shadowborns Apostle,922.771241452307,102,2,
BMT,3f91df57aeb0ebbaa7c39325dd9c6f4c86969fc8eb88e3dfbadb8a4042dd0a15,Ghstflame,Big Dungeon Energy,867.783092959679,102,2,
BMT,3fe1000e644cfb25426efce2bec80543643a73946d4efdfc59fcb2bc19fc5dd2,Deniedpluto,Draw Go Drakes,1037.25571184476,103,1,
BMT,15596c083131889aff60c5d05f7688291e65052960867b91c6131c1d43308a30,Tank,"Braids, Arisen Nightmare",981.348157677095,103,2,
BMT,3f91df57aeb0ebbaa7c39325dd9c6f4c86969fc8eb88e3dfbadb8a4042dd0a15,Ghstflame,Big Dungeon Energy,854.241677680119,103,2,
BMT,7d76a26578e5bd0e71e7e4e973a8baae150530ee9b49b37ef953e9b1c2a5a56f,Deniedpluto,It's Toolbox Time,1047.29077879144,104,1,
BMT,93b5bc534e7b7f5844235038f95d82203cb97958accdbff895893934556581b5,Tank,Aminatou Blink,980.378574093605,104,2,
BMT,3f91df57aeb0ebbaa7c39325dd9c6f4c86969fc8eb88e3dfbadb8a4042dd0a15,Ghstflame,Big Dungeon Energy,841.884784569564,104,2,
BMT,0d167ce04e379789278028a307408c520cff2542b0b4c1c910c7a116d3fdd2d3,Deniedpluto,Galazeth the Burninator,1052.74056558454,105,2,
BMT,d8c40f2ec113fc523df0a8ba4d9fe94f916bfadc53bf25fda64dc81edfadde57,Wedgetable,Long Live Prosper,1028.54289503123,105,1,
BMT,93b5bc534e7b7f5844235038f95d82203cb97958accdbff895893934556581b5,Tank,Aminatou Blink,959.614635177558,105,2,
BMT,3f91df57aeb0ebbaa7c39325dd9c6f4c86969fc8eb88e3dfbadb8a4042dd0a15,Ghstflame,Big Dungeon Energy,829.704701308125,105,2,
BMT,551a37a2134c879bae312c9ce9b58d43d70d486936573c0b50f794580d215571,Ghstflame,"Jinnie Fay, Jetmir's Second",1037.68564551523,106,1,
BMT,7f1b17a1e8ff94c578f2682192bec3f428b94a46df730a1e6b4ed3f1898ec93c,Wedgetable,Toxic Bug,980.356672112631,106,2,
BMT,93b5bc534e7b7f5844235038f95d82203cb97958accdbff895893934556581b5,Tank,Aminatou Blink,941.572317549696,106,2,
BMT,9cdb4881e87de26ed6ee17e7c769764211c609a4b4f5ceb158f77ca44399dd8a,Ghstflame,Reanimation Nation,1002.57679671927,107,1,
BMT,17014e28fe7b4c1c2f12a1effe9f2252274ef43f351f1d4c07e26e64f5271d01,Wedgetable,Agatha's Special Sauce,997.263738389776,107,2,
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,902.209621811421,107,2,
BMT,a31c51ad4afc7d15b9b32af61f011e11caba3ee98781749f238d1a9c12a20f43,Deniedpluto,Baba Lysaga and the Sac Attack,1161.88591570072,108,1,
BMT,82b0388fe8f6194cb6cce20349bfdfc51856ac90ba3163bc5c0a1d0c21d8d1d1,Wedgetable,Chiss-of-Death,995.523294013879,108,2,
BMT,15596c083131889aff60c5d05f7688291e65052960867b91c6131c1d43308a30,Tank,"Braids, Arisen Nightmare",969.55277353911,108,2,
BMT,d69fafd293bf570418287743b0a0b70c46a0192727ca55a6be2137c6d7bfeb84,Wedgetable,Crabby Islands,1037.78609561364,109,1,
BMT,9764ac4518f5ebcd404216d3372d4e2abc292014a07d21b864ce14aaa08103c4,Deniedpluto,The Human Society,1016.49641520945,109,2,
BMT,c363ddf71e9901b84df7bc5dcda39ec6d60dd4aa9593d536c3039b0fd3a40349,Tank,Shadowborns Apostle,906.157641214358,109,2,
BMT,e15660b137e7fe45e6151804a94a62c8e2db4fa61bd939feaf7d4f2d547689ea,Deniedpluto,Omnath Smash Bang Fusion,1058.79906647396,110,1,
BMT,17014e28fe7b4c1c2f12a1effe9f2252274ef43f351f1d4c07e26e64f5271d01,Wedgetable,Agatha's Special Sauce,979.019247750642,110,2,
BMT,15596c083131889aff60c5d05f7688291e65052960867b91c6131c1d43308a30,Tank,"Braids, Arisen Nightmare",952.370982459817,110,2,
BMT,917a9280f12d03f0cd217187b8463f88d40694e488f7b5e53a3efd046479c6c9,Deniedpluto,Pumped Up Kicks,1109.34517368549,111,1,
BMT,551a37a2134c879bae312c9ce9b58d43d70d486936573c0b50f794580d215571,Ghstflame,"Jinnie Fay, Jetmir's Second",1020.82711288812,111,2,
BMT,15596c083131889aff60c5d05f7688291e65052960867b91c6131c1d43308a30,Tank,"Braids, Arisen Nightmare",938.542821607999,111,2,
BMT,33ad36e090dbb96765a89e80678c677bdddade8dcc63a1ef3e92901af3179655,Deniedpluto,Mandatory Dungeon Hours // Queen's Orders,1106.89546713754,112,1,
BMT,15596c083131889aff60c5d05f7688291e65052960867b91c6131c1d43308a30,Tank,"Braids, Arisen Nightmare",926.422209907375,112,2,
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,923.262191454203,112,2,
BMT,c71a407a4dedb5b2c514fc333c36aa7a70fe2bf69cea00c86e1447f179997fa7,Tank,Rith's Dragons,1095.15077326948,113,1,
BMT,7d76a26578e5bd0e71e7e4e973a8baae150530ee9b49b37ef953e9b1c2a5a56f,Deniedpluto,It's Toolbox Time,1028.44469916468,113,2,
BMT,2f888de96c118c85e8b4d8ef3ef411621fa98bc395da01952da74c9b078181c1,Wedgetable,Stoner Goblins,982.90802858822,113,2,
BMT,c71a407a4dedb5b2c514fc333c36aa7a70fe2bf69cea00c86e1447f179997fa7,Tank,Rith's Dragons,1070.71445219768,114,2,
BMT,a5f20cadee3dd7661d19b28ddd4a469210f4a0becbcd9c3ed8e71217315142f9,Deniedpluto,E.L.M.,1044.21481085621,114,1,
BMT,7f1b17a1e8ff94c578f2682192bec3f428b94a46df730a1e6b4ed3f1898ec93c,Wedgetable,Toxic Bug,960.578182328225,114,2,
BMT,3fe1000e644cfb25426efce2bec80543643a73946d4efdfc59fcb2bc19fc5dd2,Deniedpluto,Draw Go Drakes,1089.67924256755,115,1,
BMT,6ccea629486adc4caf47cc45a0960c4e2b40bb44cd59e406f4ce4960c984d3cd,Wedgetable,Sauron the Real One,1029.15358564922,115,2,
BMT,1bca11c920a8a101f9bc734c83c49b5bcacbe5dd34489acebd731e4de5319d5a,Ghstflame,Jon iRATicus,982.069797208904,115,2,
BMT,15596c083131889aff60c5d05f7688291e65052960867b91c6131c1d43308a30,Tank,"Braids, Arisen Nightmare",912.754383417265,115,2,
BMT,1fcc29521c0b80f986131385b956a9a03471a34e37bb0392135f47918bfa0a57,Deniedpluto,+1 For Counters,1004.51859111469,116,2,
BMT,551a37a2134c879bae312c9ce9b58d43d70d486936573c0b50f794580d215571,Ghstflame,"Jinnie Fay, Jetmir's Second",994.075579818612,116,2,
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,979.255205507807,116,1,
BMT,7f1b17a1e8ff94c578f2682192bec3f428b94a46df730a1e6b4ed3f1898ec93c,Wedgetable,Toxic Bug,937.7663060624,116,2,
BMT,a5f20cadee3dd7661d19b28ddd4a469210f4a0becbcd9c3ed8e71217315142f9,Deniedpluto,E.L.M.,1092.21930508055,117,1,
BMT,c71a407a4dedb5b2c514fc333c36aa7a70fe2bf69cea00c86e1447f179997fa7,Tank,Rith's Dragons,1048.69416117087,117,2,
BMT,aba1b463e18c01901f7568a2fd3150d56eed4bb6d9a264b45cd640356f77aed9,Wedgetable,Dragons Dragons Dragons,982.075787900771,117,2,
BMT,3f91df57aeb0ebbaa7c39325dd9c6f4c86969fc8eb88e3dfbadb8a4042dd0a15,Ghstflame,Big Dungeon Energy,821.644710209826,117,2,
BMT,917a9280f12d03f0cd217187b8463f88d40694e488f7b5e53a3efd046479c6c9,Deniedpluto,Pumped Up Kicks,1082.55995856315,118,2,
BMT,ea89e6e14852e92a4d00ce2c525843b717a56ebb5fd389ccc4588c87e2427953,Ghstflame,Krenko Mob Boss,1059.71402654461,118,1,
BMT,dd8def585140aef17b8525c67657ba8e38f74a3f9807063ff69038b1ea042d5c,Wedgetable,Mishra's Toybox,979.797624124096,118,2,
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,960.301715547391,118,2,
BMT,3368c3599938a477d56c8ec778ec4bf5c9532c3773188239eac8de9287fb0155,Deniedpluto,Ratdos AristoRats,1034.15642191915,119,1,
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,942.941247742811,119,2,
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,907.342743617594,119,2,
BMT,6b05103a2c6e7b16c8f7103668c8d0c8ea18a2087ce3d2d92f2fa2a7eb232eeb,Ghstflame,Dragons,1040,120,1,
BMT,24671a2e5eb296709cfeac9aa1664019a0923828be367af2159d8b8bb4bfb669,Deniedpluto,That's All (Mer)Folks!,980,120,2,
BMT,4538e458fce552b11f72697d99208ed0124dd6a07474a0ad2cf3ba04899a022c,Tank,40k Calgar,980,120,2,
BMT,1b3698f4757848ad1c06719f56965e3401b5127084cb8bf71820587736eed715,Wedgetable,Horrorble Deck,1050.56334357141,121,1,
BMT,24671a2e5eb296709cfeac9aa1664019a0923828be367af2159d8b8bb4bfb669,Deniedpluto,That's All (Mer)Folks!,960.942337991506,121,2,
BMT,4538e458fce552b11f72697d99208ed0124dd6a07474a0ad2cf3ba04899a022c,Tank,40k Calgar,960.942337991506,121,2,
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,857.87189178815,121,2,
